,id,explanation_method,comprehensiveness,sufficiency,prob
77,2200,decompx,0.8066354273608379,-0.12192433537996333,0.8540064096450806
78,728,decompx,0.6081174637901395,0.00558676773851568,0.9994561076164246
79,3376,decompx,0.8292177741925371,0.012640668634782758,0.9947073459625244
80,4549,decompx,0.7238300143481168,0.014805091761572416,0.9830725193023682
81,72,decompx,0.0035821835133960592,-0.8901807094113,0.00627287570387125
82,4,decompx,0.05527238531949672,0.12418575966334407,0.9985929131507874
83,1098,decompx,0.7681232543561507,0.056514946995554746,0.9961133003234863
84,2726,decompx,0.5225974594918079,0.01915629968047142,0.9993663430213928
85,2921,decompx,0.5117673925822255,0.0070356513772692,0.9996601343154907
86,2531,decompx,0.18516211648998054,0.005899731231772382,0.9996145963668823
87,2614,decompx,0.16638026128132496,0.0028014154203476445,0.9996167421340942
88,2434,decompx,0.7521640644890482,0.008525515489023307,0.9884706735610962
89,3111,decompx,0.7509038720508011,0.06424399450117228,0.9929046034812927
90,3615,decompx,0.7850997741730628,0.03953234484230263,0.989231288433075
91,3063,decompx,0.711373495782027,0.030837030382826924,0.9991852641105652
92,1385,decompx,0.6016587889856763,0.01947838068008423,0.9989620447158813
93,128,decompx,-0.003100977062832755,-0.6076387565296429,0.05991167202591896
94,1030,decompx,0.6020021237432956,0.03296887472271919,0.9918654561042786
95,16,decompx,0.14733025560776392,0.0015915282567342123,0.9995558857917786
96,670,decompx,0.8642415499551024,0.04901043167619994,0.9991095662117004
97,3743,decompx,0.7844493316891225,0.021955750102913656,0.9991957545280457
98,2202,decompx,0.5447898886293757,0.025690591265988903,0.9947768449783325
99,1615,decompx,0.7489928000260335,0.04745275450822634,0.9969441294670105
100,1558,decompx,0.4197240966795317,0.006293624639511108,0.9995993971824646
101,3953,decompx,0.7758253962667876,0.05125063189933466,0.8385427594184875
102,304,decompx,0.8155280047737737,0.01849980046059571,0.9991636276245117
103,4004,decompx,0.2760903772646806,0.006446675250404759,0.99965500831604
104,4547,decompx,0.7722179462421187,0.05427934454624043,0.9124698042869568
105,1247,decompx,0.5510403617471457,0.019726031422615052,0.9988911747932434
106,3136,decompx,0.6618878647051234,0.032330870938797794,0.9989492297172546
107,1220,decompx,0.4688889586546442,0.016804941652113933,0.9992615580558777
108,3261,decompx,0.9297370165612342,0.005198903878529866,0.9988645315170288
109,1611,decompx,0.7237346834747138,0.0090832463823832,0.9595311284065247
110,1181,decompx,0.7783664481701433,0.021265406244330935,0.9993925094604492
111,2797,decompx,0.3862251354332425,-0.39429830524482223,0.46431487798690796
112,610,decompx,0.8901667527445569,0.023842727629149834,0.9989633560180664
